0.240385;0.235294;0.156627;0.179448;0.103858;0.0766551;0.454756;0.173511;0.354545;0.418605;0.306452;5;
0.269231;0.27451;0.168675;0.0843558;0.0593472;0.0348432;0.194896;0.0661269;0.427273;0.0581395;0.774194;7;
0.288462;0.127451;0.331325;0.214724;0.130564;0.111498;0.348028;0.210912;0.190909;0.255814;0.193548;5;
0.278846;0.0294118;0.156627;0.217791;0.130564;0.146341;0.199536;0.186042;0.436364;0.151163;0.290323;6;
0.230769;0.166667;0.126506;0.229294;0.0890208;0.0905923;0.348028;0.213804;0.690909;0.488372;0.258065;6;
0.278846;0.0784314;0.168675;0.0291411;0.109792;0.132404;0.334107;0.096202;0.6;0.337209;0.548387;7;
0.355769;0.137255;0.198795;0.0935583;0.0801187;0.149826;0.299304;0.130904;0.436364;0.534884;0.548387;6;
0.288462;0.235294;0.23494;0.138037;0.0504451;0.111498;0.266821;0.110854;0.418182;0.151163;0.66129;6;
0.230769;0.0882353;0.168675;0.0628834;0.0830861;0.12892;0.287703;0.115481;0.627273;0.27907;0.451613;7;
0.298077;0.352941;0.162651;0.0674847;0.0860534;0.108014;0.364269;0.0796221;0.436364;0.232558;0.677419;6;
0.394231;0.352941;0.156627;0.0590491;0.0712166;0.0731707;0.211137;0.0782726;0.409091;0.348837;0.758065;6;
0.25;0.137255;0.186747;0.203988;0.0919881;0.191638;0.292343;0.185271;0.445455;0.186047;0.435484;5;
0.288462;0.196078;0.210843;0.0260736;0.0979228;0.0487805;0.176334;0.0672836;0.427273;0.395349;0.709677;6;
0.25;0.205882;0.343373;0.00613497;0.151335;0.0452962;0.257541;0.101986;0.309091;0.22093;0.241935;5;
0.288462;0.215686;0.210843;0.0337423;0.0860534;0.0278746;0.359629;0.078851;0.336364;0.360465;0.645161;6;
0.25;0.0882353;0.162651;0.0935583;0.0801187;0.299652;0.49652;0.148255;0.509091;0.151163;0.354839;6;
0.211538;0.196078;0.174699;0.28681;0.124629;0.118467;0.382831;0.231348;0.381818;0.325581;0.16129;5;
