0.422535;0.254545;0.162651;0.235562;0.104046;0.107266;0.304545;0.956785;0.835079;0.407407;0.915493;7;
0.471831;0.218182;0.216867;0.12766;0.121387;0.145329;0.279545;0.95741;0.874346;0.481481;0.767606;6;
0.471831;0.263636;0.271084;0.217325;0.156069;0.103806;0.411364;0.961222;0.82199;0.527778;0.640845;5;
0.485916;0.3;0.186747;0.0638298;0.115607;0.0726644;0.211364;0.952473;0.832461;0.444444;0.943662;7;
0.457746;0.145455;0.204819;0.0212766;0.083815;0.100346;0.302273;0.953897;0.871728;0.592593;0.809859;7;
0.422535;0.181818;0.192771;0.0455927;0.0895954;0.0899654;0.268182;0.954147;0.884817;0.62963;0.788732;7;
0.528169;0.3;0.168675;0.0744681;0.121387;0.0726644;0.352273;0.956563;0.879581;0.527778;0.767606;6;
0.5;0.327273;0.168675;0.0364742;0.104046;0.121107;0.261364;0.952242;0.835079;0.407407;0.950704;7;
0.471831;0.263636;0.271084;0.217325;0.156069;0.103806;0.411364;0.961222;0.82199;0.527778;0.640845;5;
0.450704;0.236364;0.150602;0.162614;0.132948;0.228374;0.406818;0.95869;0.829843;0.509259;0.697183;6;
0.492958;0.2;0.144578;0.167173;0.118497;0.259516;0.379545;0.957747;0.780105;0.518519;0.739437;6;
0.457746;0.172727;0.168675;0.0212766;0.132948;0.0761246;0.204545;0.953223;0.832461;0.472222;0.823944;7;
0.443662;0.190909;0.186747;0.0182371;0.124277;0.103806;0.265909;0.954378;0.913613;0.62963;0.774648;6;
0.556338;0.318182;0.168675;0.196049;0.0924856;0.0449827;0.143182;0.955938;0.782723;0.398148;0.915493;6;
0.542253;0.345455;0.138554;0.164134;0.0867052;0.0968858;0.215909;0.954436;0.767016;0.37963;0.957747;6;
0.478873;0.172727;0.198795;0.0197568;0.0895954;0.0761246;0.197727;0.952733;0.806283;0.574074;0.866197;7;
0.507042;0.3;0.204819;0.0303951;0.127168;0.211073;0.388636;0.952348;0.850785;0.490741;0.93662;7;
0.464789;0.263636;0.174699;0.0273556;0.104046;0.131488;0.231818;0.951115;0.806283;0.388889;0.964789;7;
0.528169;0.181818;0.246988;0.0182371;0.144509;0.0899654;0.297727;0.954138;0.835079;0.481481;0.78169;5;
0.485916;0.3;0.373494;0.113982;0.109827;0.15917;0.3;0.954234;0.84555;0.398148;0.943662;7;
0.422535;0.209091;0.0903615;0.147416;0.138728;0.349481;0.470455;0.958353;0.798429;0.277778;0.640845;5;
0.415493;0.209091;0.144578;0.0577508;0.109827;0.211073;0.345455;0.954195;0.866492;0.462963;0.795775;7;
0.464789;0.290909;0.246988;0.109422;0.138728;0.190311;0.404545;0.958026;0.837696;0.425926;0.661972;5;
0.422535;0.209091;0.0903615;0.147416;0.138728;0.349481;0.470455;0.958353;0.798429;0.277778;0.640845;5;
0.373239;0.327273;0.162651;0.0957447;0.0809249;0.138408;0.3;0.954648;0.882199;0.37037;0.816901;6;
0.373239;0.327273;0.162651;0.0957447;0.0809249;0.138408;0.3;0.954648;0.882199;0.37037;0.816901;6;
0.626761;0.245455;0.168675;0.0121581;0.0693642;0.100346;0.290909;0.952704;0.787958;0.324074;0.873239;6;
0.535211;0.209091;0.174699;0.130699;0.153179;0.224913;0.331818;0.958921;0.814136;0.296296;0.690141;6;
0.485916;0.681818;0.0783133;0.0957447;0.104046;0.0657439;0.113636;0.955861;0.808901;0.231481;0.78169;4;
0.5;0.318182;0.162651;0.0471125;0.0982659;0.0968858;0.304545;0.952569;0.853403;0.351852;0.922535;7;
0.507042;0.281818;0.210843;0.109422;0.132948;0.155709;0.404545;0.958151;0.82199;0.490741;0.683099;5;
0.450704;0.254545;0.26506;0.107903;0.138728;0.16955;0.406818;0.95794;0.824607;0.444444;0.647887;5;
0.507042;0.209091;0.277108;0.0972644;0.104046;0.0588235;0.193182;0.955543;0.811518;0.722222;0.823944;6;
0.464789;0.2;0.180723;0.223404;0.130058;0.17301;0.309091;0.959633;0.82199;0.342593;0.746479;6;
0.507042;0.281818;0.210843;0.109422;0.132948;0.155709;0.404545;0.958151;0.82199;0.490741;0.683099;5;
0.450704;0.254545;0.26506;0.107903;0.138728;0.16955;0.406818;0.95794;0.824607;0.444444;0.647887;5;
0.507042;0.218182;0.168675;0.0288754;0.0924856;0.103806;0.209091;0.954205;0.811518;0.361111;0.767606;6;
0.43662;0.245455;0.283133;0.0182371;0.421965;0.0968858;0.238636;0.955014;0.84555;0.472222;0.711268;5;
0.457746;0.254545;0.150602;0.0729483;0.083815;0.186851;0.290909;0.95357;0.829843;0.407407;0.859155;7;
0.507042;0.245455;0.186747;0.0182371;0.0895954;0.0934256;0.181818;0.951818;0.793194;0.305556;0.894366;6;
0.549296;0.254545;0.150602;0.0516717;0.0693642;0.0934256;0.225;0.952463;0.780105;0.342593;0.915493;6;
0.570423;0.236364;0.162651;0.0653495;0.0867052;0.148789;0.279545;0.954898;0.827225;0.305556;0.788732;6;
0.464789;0.209091;0.222892;0.129179;0.104046;0.15917;0.347727;0.958402;0.837696;0.444444;0.661972;6;
0.422535;0.3;0.120482;0.0273556;0.0895954;0.16955;0.361364;0.954686;0.89267;0.490741;0.774648;6;
0.422535;0.3;0.120482;0.0273556;0.0895954;0.16955;0.361364;0.954686;0.89267;0.490741;0.774648;6;
0.514085;0.181818;0.174699;0.296353;0.112717;0.238754;0.538636;0.962839;0.811518;0.444444;0.647887;6;
0.464789;0.209091;0.222892;0.129179;0.104046;0.15917;0.347727;0.958402;0.837696;0.444444;0.661972;6;
0.514085;0.181818;0.174699;0.302432;0.112717;0.238754;0.538636;0.962839;0.811518;0.444444;0.647887;6;
0.43662;0.427273;0.114458;0.12614;0.083815;0.083045;0.322727;0.954783;0.842932;0.416667;0.866197;6;
0.422535;0.3;0.120482;0.0273556;0.0895954;0.16955;0.361364;0.954686;0.89267;0.490741;0.774648;6;
0.507042;0.127273;0.192771;0.0167173;0.0635838;0.16609;0.263636;0.954956;0.795812;0.62037;0.704225;6;
0.401408;0.2;0.13253;0.25304;0.127168;0.134948;0.25;0.961087;0.848168;0.444444;0.633803;6;
0.401408;0.2;0.13253;0.25304;0.127168;0.134948;0.25;0.961087;0.848168;0.444444;0.633803;6;
0.401408;0.2;0.13253;0.25304;0.127168;0.134948;0.25;0.961087;0.848168;0.444444;0.633803;6;
0.570423;0.181818;0.168675;0.0136778;0.066474;0.16955;0.197727;0.953454;0.764398;0.333333;0.78169;6;
0.408451;0.127273;0.0903615;0.0927052;0.121387;0.0934256;0.279545;0.956342;0.801047;0.555556;0.697183;6;
0.338028;0.190909;0.126506;0.155015;0.106936;0.0588235;0.254545;0.955976;0.958115;0.444444;0.859155;7;
0.570423;0.181818;0.168675;0.0136778;0.066474;0.16955;0.197727;0.953454;0.764398;0.333333;0.78169;6;
0.401408;0.2;0.13253;0.25304;0.127168;0.134948;0.25;0.961087;0.848168;0.444444;0.633803;6;
0.528169;0.309091;0.144578;0.0585106;0.0895954;0.017301;0.0772727;0.953801;0.787958;0.333333;0.830986;4;
0.464789;0.581818;0.168675;0.0668693;0.0924856;0.0657439;0.177273;0.953204;0.814136;0.574074;0.908451;6;
0.492958;0.436364;0.0722892;0.0683891;0.144509;0.0795848;0.195455;0.956688;0.748691;0.324074;0.633803;5;
0.535211;0.336364;0.204819;0.0486322;0.0809249;0.145329;0.368182;0.953146;0.787958;0.305556;0.873239;6;
0.492958;0.436364;0.0722892;0.0683891;0.144509;0.0795848;0.195455;0.956688;0.748691;0.324074;0.633803;5;
0.464789;0.581818;0.168675;0.0668693;0.0924856;0.0657439;0.177273;0.953204;0.814136;0.574074;0.908451;6;
0.56338;0.227273;0.162651;0.147416;0.104046;0.0519031;0.193182;0.956765;0.782723;0.333333;0.788732;6;
0.535211;0.345455;0.168675;0.0638298;0.083815;0.0242215;0.254545;0.953435;0.78534;0.37963;0.887324;6;
0.485916;0.236364;0.162651;0.0638298;0.0895954;0.0692042;0.181818;0.953714;0.816754;0.361111;0.809859;6;
0.549296;0.136364;0.204819;0.0167173;0.101156;0.107266;0.211364;0.953782;0.803665;0.666667;0.795775;7;
0.56338;0.227273;0.162651;0.147416;0.104046;0.0519031;0.193182;0.956765;0.782723;0.333333;0.788732;6;
0.485916;0.236364;0.162651;0.0638298;0.0895954;0.0692042;0.181818;0.953714;0.816754;0.361111;0.809859;6;
0.415493;0.595455;0;0.0851064;0.0953757;0.0276817;0.0704545;0.956323;0.86911;0.472222;0.739437;4;
0.535211;0.345455;0.168675;0.0638298;0.083815;0.0242215;0.254545;0.953435;0.78534;0.37963;0.887324;6;
0.549296;0.281818;0.240964;0.0243161;0.0780347;0.0692042;0.197727;0.953916;0.824607;0.444444;0.838028;6;
0.570423;0.154545;0.126506;0.0243161;0.104046;0.083045;0.270455;0.956669;0.832461;0.481481;0.711268;6;
0.478873;0.163636;0.168675;0.0167173;0.0780347;0.110727;0.254545;0.953714;0.824607;0.416667;0.774648;7;
0.521127;0.254545;0.216867;0.221884;0.138728;0.121107;0.365909;0.959403;0.82199;0.518519;0.746479;5;
0.514085;0.209091;0.162651;0.0395137;0.101156;0.134948;0.272727;0.954186;0.795812;0.546296;0.795775;7;
0.471831;0.2;0.13253;0.0182371;0.109827;0.017301;0.281818;0.953801;0.811518;0.342593;0.788732;4;
0.521127;0.227273;0.168675;0.110182;0.0809249;0.0484429;0.177273;0.955148;0.769634;0.342593;0.809859;7;
0.528169;0.272727;0.126506;0.0995441;0.0751445;0.114187;0.325;0.955206;0.764398;0.324074;0.78169;5;
0.507042;0.236364;0.144578;0.106383;0.066474;0.0657439;0.295455;0.954552;0.82199;0.453704;0.901408;7;
0.443662;0.290909;0.192771;0.0227964;0.106936;0.0415225;0.172727;0.95279;0.863874;0.425926;0.866197;6;
0.542253;0.218182;0.180723;0.0212766;0.118497;0.0519031;0.231818;0.955649;0.853403;0.490741;0.732394;6;
0.521127;0.227273;0.168675;0.110182;0.0809249;0.0484429;0.177273;0.955148;0.769634;0.342593;0.809859;7;
0.492958;0.218182;0.210843;0.0151976;0.0924856;0.145329;0.236364;0.952742;0.827225;0.342593;0.823944;7;
0.408451;0.254545;0.168675;0.0638298;0.127168;0.179931;0.359091;0.954783;0.876963;0.407407;0.753521;7;
0.478873;0.172727;0.427711;0.265957;0.121387;0.0726644;0.259091;0.960403;0.746073;0.462963;0.669014;6;
0.478873;0.172727;0.427711;0.265957;0.121387;0.0726644;0.259091;0.960403;0.746073;0.462963;0.669014;6;
0.478873;0.172727;0.427711;0.265957;0.121387;0.0726644;0.259091;0.960403;0.746073;0.462963;0.669014;6;
0.464789;0.172727;0.210843;0.0227964;0.106936;0.128028;0.243182;0.952915;0.832461;0.62963;0.84507;7;
0.450704;0.254545;0.216867;0.0197568;0.153179;0.0968858;0.422727;0.954888;0.866492;0.416667;0.760563;5;
0.394366;0.254545;0.162651;0.0592705;0.124277;0.179931;0.359091;0.954802;0.876963;0.407407;0.753521;7;
0.394366;0.254545;0.168675;0.0638298;0.127168;0.179931;0.359091;0.954783;0.876963;0.407407;0.753521;7;
0.478873;0.172727;0.192771;0.115502;0.141619;0.128028;0.243182;0.956053;0.816754;0.407407;0.753521;7;
0.507042;0.145455;0.174699;0.0151976;0.0895954;0.138408;0.279545;0.952453;0.816754;0.37037;0.852113;7;
0.464789;0.154545;0.168675;0.0167173;0.0982659;0.190311;0.245455;0.952271;0.78534;0.481481;0.838028;7;
0.464789;0.172727;0.168675;0.179331;0.121387;0.186851;0.311364;0.957593;0.832461;0.342593;0.760563;6;
0.408451;0.181818;0.144578;0.0212766;0.0953757;0.224913;0.384091;0.953271;0.939791;0.518519;0.866197;7;
0.464789;0.354545;0.228916;0.147416;0.153179;0.16955;0.513636;0.960432;0.863874;0.527778;0.661972;6;
0.478873;0.109091;0.180723;0.196049;0.141619;0.110727;0.2;0.959152;0.837696;0.324074;0.697183;6;
0.464789;0.268182;0.144578;0.0243161;0.112717;0.100346;0.318182;0.955784;0.876963;0.564815;0.732394;7;
0.464789;0.236364;0.144578;0.109422;0.109827;0.0968858;0.311364;0.957862;0.876963;0.555556;0.732394;6;
0.492958;0.290909;0.162651;0.107903;0.0780347;0.128028;0.277273;0.954446;0.824607;0.555556;0.887324;7;
0.521127;0.327273;0.138554;0.0288754;0.049133;0.107266;0.156818;0.952088;0.767016;0.333333;0.880282;6;
0.471831;0.318182;0.289157;0.133739;0.16185;0.121107;0.379545;0.958902;0.795812;0.435185;0.661972;5;
