0.492958;0.245455;0.216867;0.31459;0.130058;0.155709;0.386364;0.963445;0.78534;0.416667;0.619718;6;
0.443662;0.272727;0.204819;0.0243161;0.141619;0.0484429;0.3;0.956708;0.863874;0.453704;0.669014;6;
0.570423;0.254545;0.240964;0.104863;0.144509;0.103806;0.220455;0.957766;0.853403;0.407407;0.711268;6;
0.507042;0.209091;0.192771;0.129179;0.16763;0.16263;0.422727;0.958247;0.835079;0.37037;0.697183;6;
0.507042;0.209091;0.192771;0.129179;0.16763;0.16263;0.422727;0.958247;0.835079;0.37037;0.697183;6;
0.570423;0.254545;0.240964;0.104863;0.144509;0.103806;0.220455;0.957766;0.853403;0.407407;0.711268;6;
0.43662;0.290909;0.0963855;0.106383;0.130058;0.103806;0.309091;0.957574;0.832461;0.435185;0.676056;6;
0.492958;0.245455;0.216867;0.31459;0.130058;0.155709;0.386364;0.963445;0.78534;0.416667;0.619718;6;
0.443662;0.272727;0.204819;0.0243161;0.141619;0.0484429;0.3;0.956708;0.863874;0.453704;0.669014;6;
0.570423;0.2;0.259036;0.0227964;0.127168;0.0968858;0.293182;0.956515;0.842932;0.416667;0.774648;6;
0.570423;0.245455;0.246988;0.0220365;0.0953757;0.0380623;0.143182;0.953628;0.782723;0.518519;0.84507;5;
0.605634;0.209091;0.240964;0.0638298;0.101156;0.0588235;0.247727;0.957381;0.82199;0.490741;0.683099;5;
0.556338;0.163636;0.222892;0.0182371;0.115607;0.0553633;0.170455;0.954783;0.832461;0.583333;0.760563;5;
0.464789;0.145455;0.240964;0.0227964;0.127168;0.16609;0.325;0.954013;0.926702;0.481481;0.873239;7;
0.584507;0.381818;0.373494;0.292553;0.115607;0.141869;0.390909;0.962675;0.780105;0.62037;0.683099;5;
0.464789;0.154545;0.228916;0.0227964;0.0924856;0.0968858;0.254545;0.954205;0.850785;0.509259;0.802817;7;
0.443662;0.436364;0.0240964;0.0167173;0.132948;0.103806;0.225;0.955553;0.848168;0.333333;0.676056;6;
0.43662;0.6;0.289157;0.0182371;0.083815;0.100346;0.170455;0.952088;0.871728;0.361111;0.901408;8;
0.521127;0.309091;0.253012;0.0167173;0.0953757;0.0588235;0.388636;0.954494;0.816754;0.490741;0.795775;6;
0.457746;0.281818;0.0843374;0.113982;0.127168;0.117647;0.302273;0.958151;0.842932;0.462963;0.669014;5;
0.43662;0.6;0.289157;0.0182371;0.083815;0.100346;0.170455;0.952088;0.871728;0.361111;0.901408;8;
0.450704;0.281818;0.228916;0.0440729;0.109827;0.0657439;0.231818;0.954013;0.829843;0.324074;0.774648;7;
0.478873;0.236364;0.253012;0.0258359;0.141619;0.141869;0.277273;0.955745;0.908377;0.444444;0.739437;8;
0.535211;0.609091;0.0843374;0.0227964;0.213873;0.0865052;0.381818;0.956419;0.798429;0.472222;0.65493;5;
0.464789;0.245455;0.246988;0.0197568;0.150289;0.0553633;0.322727;0.957766;0.895288;0.435185;0.704225;6;
0.492958;0.227273;0.192771;0.136778;0.132948;0.193772;0.556818;0.958151;0.850785;0.462963;0.732394;6;
0.485916;0.218182;0.210843;0.0151976;0.150289;0.121107;0.331818;0.955745;0.903141;0.407407;0.704225;6;
0.492958;0.254545;0.23494;0.132219;0.147399;0.110727;0.320455;0.958729;0.884817;0.490741;0.739437;6;
0.521127;0.245455;0.289157;0.0167173;0.135838;0.0588235;0.3;0.954205;0.835079;0.453704;0.816901;6;
0.507042;0.290909;0.216867;0.0303951;0.0953757;0.128028;0.259091;0.953435;0.811518;0.657407;0.866197;7;
0.598592;0.218182;0.23494;0.158055;0.127168;0.0692042;0.322727;0.95998;0.837696;0.490741;0.704225;6;
0.584507;0.127273;0.204819;0.0167173;0.121387;0.0242215;0.106818;0.95613;0.908377;0.37037;0.71831;6;
0.521127;0.227273;0.216867;0.031155;0.144509;0.107266;0.227273;0.954783;0.835079;0.407407;0.760563;6;
0.43662;0.109091;0.204819;0.0227964;0.130058;0.148789;0.265909;0.956611;0.895288;0.472222;0.633803;6;
0.408451;0.245455;0.120482;0.227204;0.127168;0.0761246;0.406818;0.958825;0.882199;0.342593;0.71831;5;
0.514085;0.254545;0.259036;0.0258359;0.231214;0.0726644;0.279545;0.953339;0.835079;0.388889;0.901408;5;
0.457746;0.354545;0.138554;0.0820669;0.147399;0.0865052;0.338636;0.95613;0.848168;0.324074;0.704225;5;
0.492958;0.3;0.192771;0.0182371;0.153179;0.131488;0.313636;0.953435;0.819372;0.259259;0.788732;6;
0.514085;0.218182;0.23494;0.272796;0.16474;0.155709;0.338636;0.962386;0.840314;0.333333;0.605634;5;
0.514085;0.218182;0.23494;0.272796;0.16474;0.155709;0.338636;0.962386;0.840314;0.333333;0.605634;5;
0.471831;0.209091;0.23494;0.0379939;0.49711;0.217993;0.359091;0.956419;0.814136;0.333333;0.661972;6;
0.471831;0.218182;0.23494;0.0440729;0.5;0.217993;0.356818;0.956419;0.811518;0.314815;0.661972;6;
0.492958;0.281818;0.156627;0.112462;0.199422;0.0968858;0.363636;0.958055;0.819372;0.425926;0.690141;6;
0.464789;0.218182;0.162651;0.0212766;0.16474;0.114187;0.345455;0.95613;0.842932;0.518519;0.669014;6;
0.471831;0.209091;0.156627;0.0212766;0.17341;0.114187;0.35;0.95613;0.848168;0.518519;0.669014;6;
0.521127;0.163636;0.186747;0.0212766;0.16763;0.131488;0.379545;0.955841;0.827225;0.490741;0.704225;7;
0.43662;0.409091;0.156627;0.0668693;0.182081;0.217993;0.468182;0.956708;0.856021;0.481481;0.690141;4;
0.43662;0.418182;0.150602;0.0668693;0.190751;0.214533;0.470455;0.956611;0.850785;0.481481;0.690141;5;
0.492958;0.281818;0.156627;0.112462;0.199422;0.0968858;0.363636;0.958055;0.819372;0.425926;0.690141;6;
0.485916;0.172727;0.210843;0.0759878;0.193642;0.110727;0.340909;0.95767;0.879581;0.444444;0.690141;5;
0.507042;0.172727;0.186747;0.0243161;0.179191;0.107266;0.393182;0.954494;0.876963;0.407407;0.823944;6;
0.464789;0.227273;0.174699;0.0167173;0.196532;0.134948;0.281818;0.954205;0.874346;0.537037;0.774648;7;
0.43662;0.145455;0.198795;0.0167173;0.16474;0.0726644;0.186364;0.95382;0.86911;0.425926;0.767606;7;
0.450704;0.163636;0.210843;0.0151976;0.130058;0.134948;0.245455;0.953916;0.866492;0.324074;0.767606;6;
0.478873;0.181818;0.355422;0.0136778;0.424856;0.131488;0.3;0.955745;0.798429;0.351852;0.640845;6;
0.485916;0.227273;0.210843;0.0197568;0.112717;0.100346;0.434091;0.953628;0.819372;0.481481;0.774648;6;
